,error_euler,error_cdc_ensemble,cum_error_euler,cum_error_cdc_ensemble,target_prediction_date,prediction_made_date,euler_prediction_value,cdc_prediction_value,ground_truth_incidence
52,2029.6761206376873,7.0,80562.19381345628,88623.59916666667,2021-08-14,2021-08-01,2442.3238793623127,4465.0,4472
53,3932.5846393325896,2197.0,84494.77845278887,90820.59916666667,2021-08-21,2021-08-08,3119.4153606674104,4855.0,7052
54,4787.043581496092,2548.0,89281.82203428497,93368.59916666667,2021-08-28,2021-08-15,4062.956418503908,6302.0,8850
55,4647.083487487982,712.0,93928.90552177295,94080.59916666667,2021-09-04,2021-08-22,6118.916512512018,10054.0,10766
56,3926.4534019585826,20.0,97855.35892373153,94100.59916666667,2021-09-11,2021-08-29,7535.546598041417,11482.0,11462
57,4584.545842935851,1129.0,102439.90476666739,95229.59916666667,2021-09-18,2021-09-05,9134.454157064149,12590.0,13719
58,3099.2649485992806,918.0,105539.16971526667,96147.59916666667,2021-09-25,2021-09-12,10926.73505140072,13108.0,14026
59,1749.4147600626548,759.0,107288.58447532933,96906.59916666667,2021-10-02,2021-09-19,11452.585239937345,13961.0,13202
60,460.2272345252495,623.0,107748.81170985458,97529.59916666667,2021-10-09,2021-09-26,11690.22723452525,10607.0,11230
61,479.67003841960286,372.0,108228.48174827418,97901.59916666667,2021-10-16,2021-10-03,10692.329961580397,10800.0,11172
62,2474.071914108501,2346.0,110702.55366238268,100247.59916666667,2021-10-23,2021-10-10,9030.928085891499,9159.0,11505
63,979.6247288446102,365.0,111682.1783912273,100612.59916666667,2021-10-30,2021-10-17,10022.62472884461,8678.0,9043
64,1067.735842699596,670.0,112749.91423392689,101282.59916666667,2021-11-06,2021-10-24,9355.735842699596,8958.0,8288
65,983.9651307502163,359.0,113733.87936467711,101641.59916666667,2021-11-20,2021-11-07,6856.034869249784,8199.0,7840
66,1514.104306361629,3126.0,115247.98367103873,104767.59916666667,2021-11-27,2021-11-14,6936.104306361629,8548.0,5422
67,5131.10719790753,1928.0,120379.09086894627,106695.59916666667,2021-12-04,2021-11-21,6338.89280209247,9542.0,11470
68,4670.234083470785,1021.0,125049.32495241705,107716.59916666667,2021-12-11,2021-11-28,3716.7659165292157,7366.0,8387
69,1597.719978115092,2469.0,126647.04493053214,110185.59916666667,2021-12-18,2021-12-05,9881.719978115092,10753.0,8284
70,3086.1781023737776,1735.0,129733.22303290591,111920.59916666667,2021-12-25,2021-12-12,6697.821897626222,11519.0,9784
