,error_euler,error_cdc_ensemble,cum_error_euler,cum_error_cdc_ensemble,target_prediction_date,prediction_made_date,euler_prediction_value,cdc_prediction_value,ground_truth_incidence
0,1356.2650624619382,1671.412063948428,1356.2650624619382,1671.412063948428,2020-06-20,2020-06-06,5189.265062461938,5504.412063948428,3833
1,1124.945053031417,1242.258715728647,2481.2101154933553,2913.670779677075,2020-06-27,2020-06-13,4666.945053031417,4784.258715728647,3542
2,436.466667779368,611.9991250640974,2917.6767832727232,3525.6699047411726,2020-07-04,2020-06-20,3780.466667779368,3955.9991250640974,3344
3,1404.8421404416267,120.94062088369537,4322.5189237143495,3646.610525624868,2020-07-11,2020-06-27,3550.1578595583733,4834.059379116305,4955
4,1703.4967857650568,899.2430035587668,6026.015709479407,4545.853529183634,2020-07-18,2020-07-04,3350.5032142349432,4154.756996441233,5054
5,778.5713113504271,673.2147125392275,6804.587020829834,5219.068241722862,2020-07-25,2020-07-11,5220.428688649573,5325.785287460772,5999
6,2198.50952065446,1346.0,9003.096541484294,6565.068241722862,2020-08-01,2020-07-18,5154.49047934554,6007.0,7353
7,561.3867133425092,470.0,9564.483254826802,7035.068241722862,2020-08-08,2020-07-25,6219.613286657491,7251.0,6781
8,1015.5147212559077,620.0,10579.99797608271,7655.068241722862,2020-08-15,2020-08-01,7536.514721255908,7141.0,6521
9,711.6727932231261,915.0,11291.670769305836,8570.068241722862,2020-08-22,2020-08-08,6877.672793223126,7081.0,6166
10,747.5306686721888,745.0,12039.201437978025,9315.068241722862,2020-08-29,2020-08-15,6640.530668672189,6638.0,5893
11,784.9508265111754,542.0,12824.1522644892,9857.068241722862,2020-09-05,2020-08-22,6221.950826511175,5979.0,5437
12,1246.0613745927894,947.0,14070.213639081989,10804.068241722862,2020-09-12,2020-08-29,5968.061374592789,5669.0,4722
13,359.54905650218006,293.0,14429.76269558417,11097.068241722862,2020-09-19,2020-09-05,5476.54905650218,5410.0,5117
14,278.10795594926003,402.0,14707.87065153343,11499.068241722862,2020-09-26,2020-09-12,4839.89204405074,4716.0,5118
15,572.3867657960618,326.0,15280.257417329492,11825.068241722862,2020-10-03,2020-09-19,5190.386765796062,4944.0,4618
16,510.54181401394817,341.0,15790.79923134344,12166.068241722862,2020-10-10,2020-09-26,5227.541814013948,5058.0,4717
17,119.00383834671175,13.0,15909.803069690151,12179.068241722862,2020-10-17,2020-10-03,4662.996161653288,4769.0,4782
18,529.4908377022766,120.0,16439.293907392428,12299.068241722862,2020-10-24,2020-10-10,4841.509162297723,5251.0,5371
19,658.304824923578,259.0,17097.598732316008,12558.068241722862,2020-10-31,2020-10-17,4906.695175076422,5306.0,5565
20,1221.2605816531286,635.0,18318.859313969137,13193.068241722862,2020-11-07,2020-10-24,5548.739418346871,6135.0,6770
21,1688.4475540308522,792.0,20007.30686799999,13985.068241722862,2020-11-14,2020-10-31,5706.552445969148,6603.0,7395
22,3067.72140672529,2589.0,23075.02827472528,16574.06824172286,2020-11-21,2020-11-07,7026.27859327471,7505.0,10094
23,2164.378867375237,411.0,25239.407142100514,16985.06824172286,2020-11-28,2020-11-14,7610.621132624763,9364.0,9775
24,3989.726236558967,1895.0,29229.13337865948,18880.06824172286,2020-12-05,2020-11-21,10675.273763441033,12770.0,14665
25,6593.485440283632,3630.0,35822.61881894311,22510.06824172286,2020-12-12,2020-11-28,9629.514559716368,12593.0,16223
26,2092.108410469704,1476.0,37914.72722941282,23986.06824172286,2020-12-19,2020-12-05,15422.891589530296,16039.0,17515
27,1890.1702707657278,4573.0,39804.897500178544,28559.06824172286,2020-12-26,2020-12-12,16704.170270765728,19387.0,14814
28,365.8885397014892,3062.0,40170.78603988003,31621.06824172286,2021-01-02,2020-12-19,17911.88853970149,20608.0,17546
29,6685.595467544334,2975.0,46856.38150742437,34596.06824172286,2021-01-09,2020-12-26,14295.404532455666,18006.0,20981
30,3443.83559714281,3685.0,50300.21710456718,38281.06824172286,2021-01-16,2021-01-02,17980.16440285719,17739.0,21424
31,1976.0465838049822,1756.0,52276.26368837216,40037.06824172286,2021-01-23,2021-01-09,21854.046583804982,21634.0,19878
32,1569.5691974457404,2951.0,53845.8328858179,42988.06824172286,2021-01-30,2021-01-16,21799.56919744574,23181.0,20230
33,785.1804089625402,1248.0,54631.01329478044,44236.06824172286,2021-02-06,2021-01-23,20307.18040896254,20770.0,19522
34,4154.038627793088,2460.0,58785.051922573526,46696.06824172286,2021-02-13,2021-01-30,20448.03862779309,18754.0,16294
35,7640.350821780055,5428.0,66425.40274435357,52124.06824172286,2021-02-20,2021-02-06,19754.350821780055,17542.0,12114
36,3307.9467159541928,3042.0,69733.34946030777,55166.06824172286,2021-02-27,2021-02-13,16154.946715954193,15889.0,12847
37,1080.6403665562502,180.0,70813.98982686402,55346.06824172286,2021-03-06,2021-02-20,12119.64036655625,10859.0,11039
38,4918.146631196392,1933.0,75732.13645806041,57279.06824172286,2021-03-13,2021-02-27,12981.146631196392,9996.0,8063
39,4224.718377954987,2066.0,79956.8548360154,59345.06824172286,2021-03-20,2021-03-06,10869.718377954987,8711.0,6645
40,1505.2164319111926,1325.0,81462.07126792659,60670.06824172286,2021-03-27,2021-03-13,7858.216431911193,7678.0,6353
41,1119.490276771723,1030.0,82581.56154469831,61700.06824172286,2021-04-03,2021-03-20,6594.490276771723,6505.0,5475
42,160.5197882382563,564.0,82742.08133293656,62264.06824172286,2021-04-10,2021-03-27,6431.480211761744,6028.0,6592
43,685.1770777303045,906.0,83427.25841066687,63170.06824172286,2021-04-17,2021-04-03,5424.1770777303045,5645.0,4739
44,2081.002173332058,1117.0,85508.26058399893,64287.06824172286,2021-04-24,2021-04-10,6792.002173332058,5828.0,4711
45,26.91299156560035,757.0,85535.17357556452,65044.06824172286,2021-05-01,2021-04-17,4616.9129915656,5347.0,4590
46,353.2910161610853,26.0,85888.46459172561,65070.06824172286,2021-05-08,2021-04-24,4837.291016161085,4510.0,4484
47,846.0022317796793,187.0,86734.4668235053,65257.06824172286,2021-05-15,2021-05-01,4694.002231779679,4035.0,3848
48,862.0187115106564,327.0,87596.48553501595,65584.06824172285,2021-05-22,2021-05-08,4523.018711510656,3988.0,3661
49,464.77092608609473,1058.0,88061.25646110205,66642.06824172285,2021-05-29,2021-05-15,3843.2290739139053,3250.0,4308
50,570.7854573544341,224.0,88632.04191845648,66866.06824172285,2021-06-05,2021-05-22,3682.785457354434,2888.0,3112
51,2062.2470805820813,764.0,90694.28899903856,67630.06824172285,2021-06-12,2021-05-29,4412.247080582081,3114.0,2350
52,1085.1200995869995,310.0,91779.40909862556,67940.06824172285,2021-06-19,2021-06-05,3092.1200995869995,2317.0,2007
53,290.90773462703874,54.0,92070.3168332526,67994.06824172285,2021-06-26,2021-06-12,2321.9077346270387,2085.0,2031
54,448.36018510388885,20.0,92518.67701835648,68014.06824172285,2021-07-03,2021-06-19,2037.3601851038889,1569.0,1589
55,512.0573859076044,131.0,93030.73440426409,68145.06824172285,2021-07-10,2021-06-26,2053.0573859076044,1672.0,1541
56,119.55305102547732,106.0,93150.28745528957,68251.06824172285,2021-07-17,2021-07-03,1561.4469489745227,1575.0,1681
57,233.21961825164,190.0,93383.5070735412,68441.06824172285,2021-07-24,2021-07-10,1573.78038174836,1617.0,1807
58,778.803497655709,304.0,94162.31057119691,68745.06824172285,2021-07-31,2021-07-17,1671.196502344291,2146.0,2450
59,1521.2486775917105,803.0,95683.55924878862,69548.06824172285,2021-08-07,2021-07-24,1857.7513224082895,2576.0,3379
60,1894.9316004846173,1206.0,97578.49084927324,70754.06824172285,2021-08-14,2021-07-31,2577.0683995153827,3266.0,4472
61,3501.1740666988458,2168.0,101079.66491597208,72922.06824172285,2021-08-21,2021-08-07,3550.8259333011542,4884.0,7052
62,4243.232889782792,2451.0,105322.89780575488,75373.06824172285,2021-08-28,2021-08-14,4606.767110217208,6399.0,8850
63,3367.3180569010146,1297.0,108690.2158626559,76670.06824172285,2021-09-04,2021-08-21,7398.681943098985,9469.0,10766
64,2404.8876506838114,193.0,111095.10351333971,76863.06824172285,2021-09-11,2021-08-28,9058.112349316189,11270.0,11463
65,2720.7428558297233,1810.0,113815.84636916943,78673.06824172285,2021-09-18,2021-09-04,10998.257144170277,11909.0,13719
66,2208.98060447633,2425.0,116024.82697364576,81098.06824172285,2021-09-25,2021-09-11,11818.01939552367,11602.0,14027
67,726.025253471089,140.0,116750.85222711685,81238.06824172285,2021-10-02,2021-09-18,13930.025253471089,13064.0,13204
68,2760.766271668108,1907.0,119511.61849878496,83145.06824172285,2021-10-09,2021-09-25,13992.766271668108,13139.0,11232
69,1796.6837886886296,234.0,121308.30228747359,83379.06824172285,2021-10-16,2021-10-02,12970.68378868863,10940.0,11174
70,601.0000798440815,2108.0,121909.30236731766,85487.06824172285,2021-10-23,2021-10-09,10905.999920155919,9399.0,11507
71,2099.729528345719,247.0,124009.03189566339,85734.06824172285,2021-10-30,2021-10-16,11146.729528345719,8800.0,9047
72,3066.1785837816096,519.0,127075.210479445,86253.06824172285,2021-11-06,2021-10-23,11360.17858378161,8813.0,8294
73,484.07055254324223,594.0,127559.28103198824,86847.06824172285,2021-11-13,2021-10-30,8773.070552543242,7695.0,8289
74,474.4484223580839,776.0,128033.72945434632,87623.06824172285,2021-11-20,2021-11-06,8345.448422358084,7095.0,7871
75,2922.865051452596,1748.0,130956.59450579892,89371.06824172285,2021-11-27,2021-11-13,8418.865051452596,7244.0,5496
76,3894.8165220737965,4110.0,134851.4110278727,93481.06824172285,2021-12-04,2021-11-20,7830.1834779262035,7615.0,11725
