,error_euler,error_cdc_ensemble,cum_error_euler,cum_error_cdc_ensemble,target_prediction_date,prediction_made_date,euler_prediction_value,cdc_prediction_value,ground_truth_incidence
21,4251.272757644456,3275.0,28986.925473309242,20498.827477320567,2020-11-21,2020-10-31,5842.727242355544,6819.0,10094
22,2505.7349771651343,1757.0,31492.660450474377,22255.827477320567,2020-11-28,2020-11-07,7269.265022834866,8018.0,9775
23,6863.834860808014,4300.0,38356.49531128239,26555.827477320567,2020-12-05,2020-11-14,7801.165139191986,10365.0,14665
24,4997.09121009827,1966.0,43353.58652138066,28521.827477320567,2020-12-12,2020-11-21,11225.90878990173,14257.0,16223
25,8200.692189222278,4546.0,51554.27871060294,33067.82747732056,2020-12-19,2020-11-28,9314.307810777722,12969.0,17515
26,1454.259084578087,2192.0,53008.53779518103,35259.82747732056,2020-12-26,2020-12-05,16268.259084578087,17006.0,14814
27,623.2159276257844,2881.0,53631.75372280681,38140.82747732056,2021-01-02,2020-12-12,16922.784072374216,20427.0,17546
28,2807.2822310269803,337.0,56439.035953833794,38477.82747732056,2021-01-09,2020-12-19,18173.71776897302,21318.0,20981
29,7653.566124557019,3512.0,64092.60207839082,41989.82747732056,2021-01-16,2020-12-26,13770.433875442981,17912.0,21424
30,1298.2273008080447,1948.0,65390.82937919886,43937.82747732056,2021-01-23,2021-01-02,18579.772699191955,17930.0,19878
31,2377.2320907976937,1891.0,67768.06146999655,45828.82747732056,2021-01-30,2021-01-09,22607.232090797694,22121.0,20230
32,2467.0683319886593,3747.0,70235.12980198521,49575.82747732056,2021-02-06,2021-01-16,21989.06833198866,23269.0,19522
33,4507.358429342006,3902.0,74742.48823132721,53477.82747732056,2021-02-13,2021-01-23,20801.358429342006,20196.0,16294
34,8452.08575680665,5957.0,83194.57398813387,59434.82747732056,2021-02-20,2021-01-30,20566.08575680665,18071.0,12114
35,7326.517640687813,3310.0,90521.09162882168,62744.82747732056,2021-02-27,2021-02-06,20173.517640687813,16157.0,12847
36,5023.89834299207,2977.0,95544.98997181375,65721.82747732056,2021-03-06,2021-02-13,16062.89834299207,14016.0,11039
37,4301.427063594165,1548.0,99846.41703540791,67269.82747732056,2021-03-13,2021-02-20,12364.427063594165,9611.0,8063
38,6546.129902969729,2215.0,106392.54693837764,69484.82747732056,2021-03-20,2021-02-27,13191.12990296973,8860.0,6645
39,4560.360884043248,1390.0,110952.90782242088,70874.82747732056,2021-03-27,2021-03-06,10913.360884043248,7743.0,6353
40,2275.8613713282393,1373.0,113228.76919374912,72247.82747732056,2021-04-03,2021-03-13,7750.861371328239,6848.0,5475
41,104.27245370767105,411.0,113333.04164745679,72658.82747732056,2021-04-10,2021-03-20,6696.272453707671,6181.0,6592
42,1846.9905120299309,1420.0,115180.03215948673,74078.82747732056,2021-04-17,2021-03-27,6585.990512029931,6159.0,4739
43,708.5052502846802,906.0,115888.53740977141,74984.82747732056,2021-04-24,2021-04-03,5419.50525028468,5617.0,4711
44,2439.1928201285737,1117.0,118327.73022989999,76101.82747732056,2021-05-01,2021-04-10,7029.192820128574,5707.0,4590
45,3.060538984213963,841.0,118330.7907688842,76942.82747732056,2021-05-08,2021-04-17,4480.939461015786,5325.0,4484
46,1125.5660807015838,483.0,119456.35684958578,77425.82747732056,2021-05-15,2021-04-24,4973.566080701584,4331.0,3848
47,1256.335068489977,191.0,120712.69191807575,77616.82747732056,2021-05-22,2021-05-01,4917.335068489977,3852.0,3661
48,262.7981293415196,825.0,120975.49004741728,78441.82747732056,2021-05-29,2021-05-08,4570.79812934152,3483.0,4308
49,787.7716666383053,109.0,121763.26171405558,78550.82747732056,2021-06-05,2021-05-15,3899.7716666383053,3003.0,3112
50,1369.1285116493955,178.0,123132.39022570498,78728.82747732056,2021-06-12,2021-05-22,3719.1285116493955,2528.0,2350
51,2522.1709996095997,622.0,125654.56122531458,79350.82747732056,2021-06-19,2021-05-29,4529.1709996096,2629.0,2007
52,1032.8127793549193,65.0,126687.3740046695,79415.82747732056,2021-06-26,2021-06-05,3063.8127793549193,1966.0,2031
53,684.6350989607322,302.0,127372.00910363023,79717.82747732056,2021-07-03,2021-06-12,2273.635098960732,1891.0,1589
54,635.3677329452298,74.0,128007.37683657547,79791.82747732056,2021-07-10,2021-06-19,2176.36773294523,1467.0,1541
55,422.00226579517266,100.0,128429.37910237064,79891.82747732056,2021-07-17,2021-06-26,2103.0022657951727,1581.0,1681
56,252.56835765279743,289.0,128681.94746002344,80180.82747732056,2021-07-24,2021-07-03,1554.4316423472026,1518.0,1807
57,825.5335298108478,756.0,129507.4809898343,80936.82747732056,2021-07-31,2021-07-10,1624.4664701891522,1694.0,2450
58,1723.7195761012715,883.0,131231.20056593558,81819.82747732056,2021-08-07,2021-07-17,1655.2804238987285,2496.0,3379
59,2544.3285993883355,1353.0,133775.5291653239,83172.82747732056,2021-08-14,2021-07-24,1927.6714006116642,3119.0,4472
60,4362.006001534614,3160.0,138137.53516685852,86332.82747732056,2021-08-21,2021-07-31,2689.9939984653856,3892.0,7052
61,5160.5543765042785,2856.0,143298.0895433628,89188.82747732056,2021-08-28,2021-08-07,3689.445623495721,5994.0,8850
62,6070.022132433754,3358.0,149368.11167579654,92546.82747732056,2021-09-04,2021-08-14,4695.977867566246,7408.0,10766
63,3785.9993490370034,1472.0,153154.11102483355,94018.82747732056,2021-09-11,2021-08-21,7677.000650962997,9991.0,11463
64,4588.13623441952,1853.0,157742.24725925305,95871.82747732056,2021-09-18,2021-08-28,9130.86376558048,11866.0,13719
65,2904.822351301633,1775.0,160647.0696105547,97646.82747732056,2021-09-25,2021-09-04,11122.177648698367,12252.0,14027
66,1090.173678074003,1721.0,161737.2432886287,99367.82747732056,2021-10-02,2021-09-11,12113.826321925997,11483.0,13204
67,2670.408918894049,1575.0,164407.65220752274,100942.82747732056,2021-10-09,2021-09-18,13902.408918894049,12807.0,11232
68,2754.666366652991,1115.0,167162.31857417573,102057.82747732056,2021-10-16,2021-09-25,13928.666366652991,12289.0,11174
69,1242.6587857632312,1536.0,168404.97735993896,103593.82747732056,2021-10-23,2021-10-02,12749.658785763231,9971.0,11507
70,1625.8852742435683,610.0,170030.86263418253,104203.82747732056,2021-10-30,2021-10-09,10672.885274243568,8437.0,9047
71,2872.827008029204,584.0,172903.68964221174,104787.82747732056,2021-11-06,2021-10-16,11166.827008029204,7710.0,8294
72,2858.706660755559,932.0,175762.3963029673,105719.82747732056,2021-11-13,2021-10-23,11147.706660755559,7357.0,8289
73,673.0717138971086,900.0,176435.4680168644,106619.82747732056,2021-11-20,2021-10-30,8544.071713897109,6971.0,7871
74,2942.362147238735,1171.0,179377.83016410316,107790.82747732056,2021-11-27,2021-11-06,8438.362147238735,6667.0,5496
75,3135.5892818233806,4209.0,182513.41944592653,111999.82747732056,2021-12-04,2021-11-13,8589.41071817662,7516.0,11725
76,937.3551241353871,814.0,183450.7745700619,112813.82747732056,2021-12-11,2021-11-20,7816.644875864613,7940.0,8754
77,4352.851963295967,547.0,187803.6265333579,113360.82747732056,2021-12-18,2021-11-27,4438.148036704033,8244.0,8791
78,3549.6793789860876,1276.0,191353.305912344,114636.82747732056,2021-12-25,2021-12-04,13220.679378986088,10947.0,9671
79,884.2351779800229,2130.0,192237.541090324,116766.82747732056,2022-01-01,2021-12-11,7788.764822019977,10803.0,8673
80,1774.051795925854,990.0,194011.59288624985,117756.82747732056,2022-01-08,2021-12-18,8878.948204074146,9663.0,10653
81,2735.463498561152,81.0,196747.056384811,117837.82747732056,2022-01-15,2021-12-25,9296.536501438848,11951.0,12032
